boardid,sprintid,name,vel_diff,planday,no_issue_starttime,vel_starttime,no_issue_added,vel_added,no_issue_removed,vel_removed,no_issuetodo,vel_todo,no_issueinprogress,vel_inprogress,no_issuedone,vel_done,no_admin,no_teammember,type_freq_Technical task,type_freq_Story,priority_freq_Critical,priority_freq_Blocker,priority_freq_Minor,priority_freq_Major,no_comment_min,no_comment_max,no_comment_mean,no_comment_median,no_comment_std,no_comment_var,no_comment_range,no_affectversion_min,no_affectversion_max,no_affectversion_mean,no_affectversion_median,no_affectversion_std,no_affectversion_var,no_affectversion_range,no_fixversion_min,no_fixversion_max,no_fixversion_mean,no_fixversion_median,no_fixversion_std,no_fixversion_var,no_fixversion_range,no_issuelink_min,no_issuelink_max,no_issuelink_mean,no_issuelink_median,no_issuelink_std,no_issuelink_var,no_issuelink_range,no_blocking_min,no_blocking_max,no_blocking_mean,no_blocking_median,no_blocking_std,no_blocking_var,no_blocking_range,no_blockedby_min,no_blockedby_max,no_blockedby_mean,no_blockedby_median,no_blockedby_std,no_blockedby_var,no_blockedby_range,no_fixversion_change_min,no_fixversion_change_max,no_fixversion_change_mean,no_fixversion_change_median,no_fixversion_change_std,no_fixversion_change_var,no_fixversion_change_range,no_priority_change_min,no_priority_change_max,no_priority_change_mean,no_priority_change_median,no_priority_change_std,no_priority_change_var,no_priority_change_range,no_des_change_min,no_des_change_max,no_des_change_mean,no_des_change_median,no_des_change_std,no_des_change_var,no_des_change_range,gunning_fog_freq_easy,type_freq_Bug,type_freq_New Feature,type_freq_Improvement,type_freq_Task,gunning_fog_freq_hard,priority_freq_Trivial,type_freq_Epic
5,81,56 - Fowler GA,-15,14,40,160,5,20,3,12,26,104,8,32,8,32,1,4,0.0,0.0,1.0,1.0,55.0,18.0,0.0,15.0,1.3896103896103895,0.0,2.4663836948895344,6.083048530416951,15.0,0.0,2.0,0.5974025974025974,0.0,0.7301719382904612,0.5331510594668492,2.0,0.0,3.0,0.922077922077922,1.0,0.8548042830199842,0.7306903622693094,3.0,0.0,7.0,0.5974025974025974,0.0,1.300402167142517,1.691045796308955,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.3116883116883117,0.0,1.029304060489675,1.0594668489405326,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3116883116883117,0.0,0.6931951244198711,0.4805194805194805,3.0,46.0,18.0,13.0,26.0,20.0,31.0,2.0,0.0
5,84,57 - Fowler Aftermath,133,17,50,200,7,28,0,0,40,160,7,28,10,40,1,5,0.0,2.0,1.0,1.0,98.0,57.0,0.0,16.0,0.8136645962732919,0.0,1.9943826392649036,3.9775621118012423,16.0,0.0,3.0,0.5031055900621118,0.0,0.6993230977388463,0.489052795031056,3.0,0.0,4.0,1.360248447204969,1.0,1.2920564762765592,1.6694099378881986,4.0,0.0,7.0,0.5962732919254659,0.0,1.0861565379100384,1.1797360248447206,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.22981366459627328,0.0,0.8678165647543908,0.7531055900621118,7.0,0.0,1.0,0.024844720496894408,0.0,0.15613738177508177,0.02437888198757764,1.0,0.0,6.0,0.33540372670807456,0.0,0.894036488201698,0.799301242236025,6.0,87.0,50.0,26.0,52.0,31.0,74.0,4.0,0.0
5,89,58 - Gosling M1,-135,14,70,280,2,8,0,0,60,240,6,24,6,24,1,4,0.0,0.0,1.0,1.0,67.0,34.0,0.0,21.0,1.7019230769230769,0.0,3.1310527640876833,9.80349141150112,21.0,0.0,4.0,0.4230769230769231,0.0,0.6782660315535289,0.4600448095593727,4.0,0.0,4.0,0.8653846153846154,0.0,1.1410920702426797,1.3020911127707246,4.0,0.0,6.0,0.5384615384615384,0.0,1.042058054427684,1.0858849887976103,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.33653846153846156,0.0,1.066803381517432,1.1380694548170278,7.0,0.0,1.0,0.04807692307692308,0.0,0.2149647834019842,0.04620985810306198,1.0,0.0,4.0,0.4423076923076923,0.0,0.8682861489423336,0.7539208364451082,4.0,52.0,28.0,22.0,35.0,19.0,52.0,1.0,0.0
5,91,59 - Evans / Fowler SR,10,14,65,260,4,16,0,0,54,216,9,36,6,24,1,6,0.0,0.0,2.0,1.0,96.0,42.0,0.0,24.0,1.25,0.0,2.873802578247375,8.258741258741258,24.0,0.0,4.0,0.6041666666666666,0.0,0.990999707154558,0.9820804195804196,4.0,0.0,4.0,1.0763888888888888,1.0,1.2631399498957085,1.595522533022533,4.0,0.0,6.0,0.3819444444444444,0.0,0.9236332013295594,0.8530982905982905,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.2638888888888889,0.0,1.0510475035415168,1.1047008547008548,8.0,0.0,3.0,0.05555555555555555,0.0,0.307886496608888,0.09479409479409481,3.0,0.0,5.0,0.3263888888888889,0.0,0.8514065787819368,0.7248931623931624,5.0,84.0,42.0,21.0,43.0,38.0,60.0,3.0,0.0
5,93,Gosling RC1,1,14,70,280,4,16,0,0,60,240,2,8,12,48,1,4,0.0,0.0,1.0,1.0,94.0,45.0,0.0,24.0,1.3986013986013985,0.0,3.3444085355521516,11.185068452674086,24.0,0.0,3.0,0.48951048951048953,0.0,0.7586787334991294,0.575593420663843,3.0,0.0,3.0,0.7552447552447552,1.0,0.8154907208113045,0.665025115729341,3.0,0.0,5.0,0.3916083916083916,0.0,0.8478221065979156,0.7188023244361272,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.34265734265734266,0.0,1.10762336040716,1.2268295085196494,8.0,0.0,3.0,0.06993006993006994,0.0,0.328255089109143,0.10775140352605139,3.0,0.0,5.0,0.34265734265734266,0.0,0.8566631555289255,0.733871762040776,5.0,80.0,48.0,25.0,41.0,29.0,63.0,2.0,0.0
6,1,Sprint 1,6,14,2,4,9,20,4,12,6,11,1,1,0,0,1,1,6.0,16.0,2.0,0.0,13.0,8.0,0.0,1.0,0.043478260869565216,0.0,0.2085144140570748,0.04347826086956523,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.08695652173913043,0.0,0.2881040655200304,0.08300395256916997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2608695652173913,0.0,0.4489777585448796,0.2015810276679842,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.30434782608695654,0.0,0.7029019463944166,0.4940711462450594,3.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,3,Sprint 2,0,4,10,31,8,14,8,33,10,12,0,0,0,0,1,4,0.0,18.0,0.0,0.0,12.0,6.0,0.0,2.0,0.5555555555555556,0.5,0.6156987634551994,0.3790849673202615,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.0,0.7669649888473704,0.588235294117647,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0555555555555556,1.0,0.5393048054696105,0.29084967320261434,3.0,0.0,1.0,0.1111111111111111,0.0,0.3233808333817773,0.10457516339869281,1.0,0.0,3.0,0.5,0.0,0.985184366143778,0.9705882352941176,3.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6,4,Sprint 3,0,5,17,86,2,4,4,18,3,15,7,40,5,17,1,8,0.0,19.0,0.0,0.0,15.0,4.0,0.0,4.0,0.3157894736842105,0.0,1.002919714242558,1.0058479532163744,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.3684210526315789,0.0,0.8306975860878395,0.6900584795321636,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0526315789473684,1.0,0.5242650104380328,0.27485380116959063,3.0,0.0,1.0,0.05263157894736842,0.0,0.22941573387056177,0.05263157894736842,1.0,0.0,4.0,0.631578947368421,0.0,1.2115429242540032,1.4678362573099413,4.0,15.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
6,5,Sprint 4,9,4,21,55,4,6,7,17,10,26,3,7,5,11,1,5,2.0,37.0,0.0,0.0,40.0,0.0,0.0,3.0,0.35,0.0,0.8022404524765274,0.6435897435897434,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.15,0.0,0.533493565673837,0.28461538461538466,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.075,0.0,0.2667467828369185,0.07115384615384615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.125,0.0,0.40430377003131995,0.16346153846153846,2.0,36.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0
6,6,Sprint 5,-36,6,25,63,9,33,1,1,4,21,9,25,20,49,1,10,0.0,32.0,0.0,0.0,34.0,0.0,0.0,4.0,0.5588235294117647,0.0,0.894128201457549,0.7994652406417113,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.08823529411764706,0.0,0.28790224128123654,0.08288770053475933,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.058823529411764705,0.0,0.23883257361061286,0.05704099821746881,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.5882352941176471,0.0,1.6165366469207525,2.6131907308377893,9.0,31.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0
6,8,Sprint 6,33,9,20,77,23,52,1,5,1,12,6,23,35,89,1,10,0.0,53.0,1.0,0.0,58.0,1.0,0.0,4.0,0.5833333333333334,0.0,0.9074394347192632,0.823446327683616,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.15,0.0,0.444362045092337,0.19745762711864415,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25,0.0,0.6277481952265331,0.3940677966101695,3.0,48.0,4.0,0.0,3.0,0.0,12.0,0.0,0.0
6,9,Sprint 7,22,3,10,24,1,8,3,11,3,2,2,11,3,8,1,4,0.0,17.0,0.0,0.0,15.0,2.0,0.0,2.0,0.23529411764705882,0.0,0.562295714538387,0.3161764705882352,2.0,0.0,1.0,0.058823529411764705,0.0,0.242535625036333,0.05882352941176471,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.35294117647058826,0.0,0.7859052479933757,0.6176470588235293,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.47058823529411764,0.0,0.6242642728467978,0.3897058823529412,2.0,10.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
6,10,Sprint 8,-16,3,18,91,5,17,1,4,9,32,9,55,4,17,1,7,0.0,24.0,0.0,0.0,21.0,4.0,0.0,3.0,0.6,0.0,0.9574271077563381,0.9166666666666666,3.0,0.0,1.0,0.12,0.0,0.33166247903553997,0.11,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.28,0.0,0.7371114795831993,0.5433333333333332,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.36,0.0,0.6377042156569664,0.40666666666666673,2.0,22.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
6,11,Sprint 9,-33,4,30,88,108,430,102,436,14,22,8,18,14,42,1,11,0.0,130.0,0.0,0.0,135.0,4.0,0.0,6.0,0.2014388489208633,0.0,0.6829163391704082,0.4663747263059119,6.0,0.0,1.0,0.11510791366906475,0.0,0.3203063906986985,0.1025961839224273,1.0,0.0,1.0,0.8705035971223022,1.0,0.3369628279955151,0.11354394745073507,1.0,0.0,7.0,0.5827338129496403,0.0,0.9772727548267477,0.9550620373266605,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.1223021582733813,0.0,0.5030404895490449,0.2530497341257428,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.26618705035971224,0.0,0.6321752138375182,0.3996455009905119,3.0,116.0,2.0,0.0,7.0,0.0,23.0,0.0,0.0
6,13,Sprint 10,-13,4,30,59,8,17,1,1,14,23,9,20,14,32,1,9,0.0,41.0,0.0,0.0,41.0,1.0,0.0,3.0,0.5,0.0,0.7407971974871922,0.5487804878048781,3.0,0.0,1.0,0.047619047619047616,0.0,0.21554026870452117,0.04645760743321719,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,0.47619047619047616,0.0,1.152687109579183,1.3286875725900116,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.09523809523809523,0.0,0.43108053740904234,0.18583042973286876,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.30952380952380953,0.0,0.896826253344299,0.8042973286875728,5.0,36.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0
6,15,Sprint 11,10,3,11,31,22,60,6,30,11,16,9,32,7,13,1,10,0.0,33.0,2.0,0.0,37.0,0.0,0.0,5.0,0.5128205128205128,0.0,1.048100910966187,1.098515519568151,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,0.4358974358974359,0.0,1.1875421719907089,1.4102564102564106,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05128205128205128,0.0,0.3202563076101743,0.1025641025641026,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.20512820512820512,0.0,0.6147094812094565,0.3778677462887991,3.0,32.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0
6,16,Sprint 12,183,9,34,112,7,24,10,30,7,31,9,28,15,47,1,10,0.0,108.0,3.0,0.0,113.0,8.0,0.0,6.0,0.25,0.0,0.861318709131055,0.741869918699187,6.0,0.0,1.0,0.024193548387096774,0.0,0.15427299619963394,0.02380015735641227,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.1532258064516129,0.0,0.44254171341140314,0.1958431681091005,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0967741935483871,0.0,0.34733257272616996,0.12063991607658016,2.0,103.0,16.0,0.0,0.0,0.0,21.0,0.0,0.0
6,18,Sprint 13,5,8,7,23,12,37,4,16,15,44,0,0,0,0,1,9,0.0,17.0,0.0,0.0,20.0,1.0,0.0,3.0,0.5454545454545454,0.0,0.857864054457777,0.7359307359307359,3.0,0.0,1.0,0.09090909090909091,0.0,0.29424494316824984,0.08658008658008656,1.0,0.0,1.0,0.9545454545454546,1.0,0.21320071635561047,0.04545454545454547,1.0,0.0,5.0,0.5454545454545454,0.0,1.1843130509275845,1.4025974025974033,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22727272727272727,0.0,0.42893202722888846,0.18398268398268391,1.0,0.0,1.0,0.045454545454545456,0.0,0.2132007163556105,0.04545454545454548,1.0,0.0,1.0,0.09090909090909091,0.0,0.29424494316824984,0.08658008658008656,1.0,15.0,2.0,0.0,3.0,0.0,7.0,1.0,0.0
6,19,Sprint 14,16,9,24,123,5,16,5,24,4,40,12,51,8,24,1,7,0.0,33.0,0.0,0.0,34.0,2.0,0.0,12.0,0.9722222222222222,0.0,2.323619234988028,5.399206349206348,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.3055555555555556,0.0,0.9202311648848874,0.8468253968253968,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.16666666666666666,0.0,0.44721359549995787,0.19999999999999996,2.0,16.0,2.0,0.0,1.0,0.0,20.0,0.0,0.0
6,20,Sprint 15,29,7,14,72,7,28,3,19,4,34,10,41,4,6,1,5,0.0,37.0,0.0,0.0,37.0,0.0,0.0,6.0,0.32432432432432434,0.0,1.05551604161856,1.114114114114114,6.0,0.0,1.0,0.02702702702702703,0.0,0.1643989873053573,0.027027027027027025,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.2972972972972973,0.0,0.661012055061734,0.4369369369369369,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.16216216216216217,0.0,0.5534494613840601,0.30630630630630623,3.0,26.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
6,21,Sprint 16,55,22,19,88,8,19,2,22,2,7,9,44,14,34,1,6,0.0,42.0,0.0,0.0,42.0,3.0,0.0,6.0,0.8,0.0,1.4238232781046698,2.027272727272728,6.0,0.0,1.0,0.044444444444444446,0.0,0.2084090771399927,0.043434343434343436,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.5333333333333333,0.0,0.8420753583206844,0.709090909090909,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.06666666666666667,0.0,0.3302891295379081,0.10909090909090904,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.28888888888888886,0.0,0.5886124756277652,0.3464646464646465,2.0,32.0,3.0,0.0,0.0,0.0,13.0,0.0,0.0
6,24,Sprint 17,-23,7,16,121,0,0,0,0,14,115,2,6,0,0,1,6,0.0,20.0,0.0,0.0,19.0,1.0,0.0,1.0,0.1,0.0,0.30779350562554625,0.09473684210526317,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.4103913408340617,0.168421052631579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05,0.0,0.22360679774997894,0.04999999999999999,1.0,0.0,2.0,0.3,0.0,0.6569466853317862,0.431578947368421,2.0,18.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
6,25,Sprint 18,73,20,24,159,9,40,6,56,4,19,15,84,8,40,1,10,0.0,49.0,2.0,0.0,52.0,2.0,0.0,4.0,0.42857142857142855,0.0,0.8497516825978764,0.7220779220779221,4.0,0.0,1.0,0.017857142857142856,0.0,0.1336306209562122,0.01785714285714286,1.0,0.0,1.0,0.9821428571428571,1.0,0.13363062095621223,0.017857142857142863,1.0,0.0,5.0,0.30357142857142855,0.0,0.8294498254789212,0.6879870129870129,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.017857142857142856,0.0,0.1336306209562122,0.01785714285714286,1.0,0.0,7.0,0.6607142857142857,0.0,1.564106317175585,2.4464285714285716,7.0,35.0,3.0,0.0,4.0,0.0,21.0,0.0,0.0
6,28,Sprint 19,21,21,43,186,24,117,14,102,12,7,12,102,29,92,1,11,0.0,46.0,1.0,0.0,78.0,6.0,0.0,6.0,0.8235294117647058,0.0,1.2068896523929689,1.456582633053221,6.0,0.0,1.0,0.058823529411764705,0.0,0.23669053416557545,0.056022408963585436,1.0,1.0,2.0,1.011764705882353,1.0,0.10846522890932811,0.011764705882352946,1.0,0.0,3.0,0.25882352941176473,0.0,0.6201563008911657,0.3845938375350141,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03529411764705882,0.0,0.18561729852738681,0.03445378151260503,1.0,0.0,6.0,0.36470588235294116,0.0,0.9740325948336221,0.9487394957983191,6.0,60.0,12.0,0.0,27.0,0.0,25.0,0.0,0.0
6,29,Sprint 20,48,28,7,37,19,42,3,8,2,4,6,15,15,52,1,10,0.0,25.0,1.0,0.0,39.0,5.0,0.0,15.0,1.0,0.0,2.486326242032244,6.181818181818182,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.4222222222222222,0.0,0.6904836542364176,0.4767676767676767,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.022222222222222223,0.0,0.14907119849998599,0.022222222222222223,1.0,0.0,1.0,0.08888888888888889,0.0,0.28779903201415186,0.08282828282828282,1.0,34.0,13.0,0.0,7.0,0.0,11.0,0.0,0.0
6,31,Sprint 21,208,27,4,16,18,81,2,8,20,89,0,0,0,0,1,7,0.0,58.0,0.0,0.0,67.0,7.0,0.0,9.0,0.918918918918919,0.5,1.5238447837108118,2.322102924842651,9.0,0.0,1.0,0.013513513513513514,0.0,0.11624763874381931,0.01351351351351352,1.0,0.0,1.0,0.9864864864864865,1.0,0.1162476387438193,0.013513513513513516,1.0,0.0,12.0,0.7567567567567568,0.0,1.5946040072764815,2.5427619400222135,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6756756756756757,1.0,0.5516626949407248,0.3043317289892632,3.0,0.0,1.0,0.02702702702702703,0.0,0.16326908396901554,0.026656793780081445,1.0,0.0,7.0,0.4864864864864865,0.0,1.1255834802660174,1.26693817104776,7.0,48.0,5.0,0.0,11.0,0.0,26.0,0.0,0.0
6,35,Sprint 22,63,20,15,68,14,54,3,15,6,33,8,33,12,41,1,6,0.0,46.0,2.0,0.0,45.0,8.0,0.0,9.0,1.1090909090909091,0.0,1.8626218804041443,3.4693602693602705,9.0,0.0,1.0,0.07272727272727272,0.0,0.26208179770229884,0.0686868686868687,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,0.9090909090909091,0.0,1.8685776653868287,3.4915824915824913,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.8727272727272727,1.0,0.7467099554551001,0.5575757575757576,3.0,0.0,1.0,0.07272727272727272,0.0,0.26208179770229884,0.0686868686868687,1.0,0.0,4.0,0.32727272727272727,0.0,0.8177327611676497,0.6686868686868684,4.0,24.0,5.0,0.0,4.0,0.0,31.0,0.0,0.0
6,39,Sprint 23,16,14,12,57,9,50,2,14,12,56,3,19,4,18,1,6,0.0,33.0,0.0,0.0,27.0,8.0,0.0,7.0,0.9428571428571428,0.0,1.5707408732048398,2.4672268907563026,7.0,0.0,1.0,0.08571428571428572,0.0,0.2840286409986905,0.08067226890756303,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.7428571428571429,0.0,1.4004801097534822,1.961344537815126,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.7714285714285715,1.0,0.7310634592924236,0.534453781512605,3.0,0.0,1.0,0.05714285714285714,0.0,0.2355041079768028,0.055462184873949584,1.0,0.0,1.0,0.08571428571428572,0.0,0.2840286409986905,0.08067226890756303,1.0,22.0,1.0,0.0,1.0,0.0,13.0,0.0,0.0
6,41,Sprint 24,89,16,16,92,13,60,4,14,8,50,5,26,12,62,1,10,0.0,61.0,0.0,0.0,49.0,15.0,0.0,9.0,0.5454545454545454,0.0,1.3264390522902132,1.759440559440559,9.0,0.0,1.0,0.07575757575757576,0.0,0.26663752754548836,0.07109557109557108,1.0,0.0,1.0,0.9848484848484849,1.0,0.12309149097933272,0.015151515151515148,1.0,0.0,6.0,0.3787878787878788,0.0,0.8903785109569373,0.7927738927738929,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.8333333333333334,1.0,0.7958224257542215,0.6333333333333334,5.0,0.0,1.0,0.045454545454545456,0.0,0.2098950786844324,0.04405594405594407,1.0,0.0,4.0,0.2727272727272727,0.0,0.6916080380690195,0.4783216783216783,4.0,42.0,0.0,0.0,5.0,0.0,24.0,2.0,0.0
6,43,Sprint 25,131,12,15,63,14,39,6,22,23,80,0,0,0,0,1,11,0.0,54.0,6.0,1.0,54.0,18.0,0.0,7.0,0.6172839506172839,0.0,1.2606337814227404,1.5891975308641977,7.0,0.0,1.0,0.1728395061728395,0.0,0.3804643037391985,0.14475308641975307,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.2716049382716049,0.0,0.5480042353625642,0.30030864197530865,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5432098765432098,0.0,0.8951170693832371,0.8012345679012348,5.0,0.0,2.0,0.1111111111111111,0.0,0.3535533905932738,0.12500000000000003,2.0,0.0,4.0,0.24691358024691357,0.0,0.7164297627390083,0.5132716049382716,4.0,61.0,19.0,0.0,8.0,0.0,20.0,2.0,0.0
