boardid,sprintid,name,vel_diff,planday,no_issue_starttime,vel_starttime,no_issue_added,vel_added,no_issue_removed,vel_removed,no_issuetodo,vel_todo,no_issueinprogress,vel_inprogress,no_issuedone,vel_done,no_admin,no_teammember,type_freq_Bug,type_freq_Feature Request,type_freq_Sub-task,priority_freq_Major,priority_freq_Critical,priority_freq_Blocker,no_comment_min,no_comment_max,no_comment_mean,no_comment_median,no_comment_std,no_comment_var,no_comment_range,no_affectversion_min,no_affectversion_max,no_affectversion_mean,no_affectversion_median,no_affectversion_std,no_affectversion_var,no_affectversion_range,no_fixversion_min,no_fixversion_max,no_fixversion_mean,no_fixversion_median,no_fixversion_std,no_fixversion_var,no_fixversion_range,no_issuelink_min,no_issuelink_max,no_issuelink_mean,no_issuelink_median,no_issuelink_std,no_issuelink_var,no_issuelink_range,no_blocking_min,no_blocking_max,no_blocking_mean,no_blocking_median,no_blocking_std,no_blocking_var,no_blocking_range,no_blockedby_min,no_blockedby_max,no_blockedby_mean,no_blockedby_median,no_blockedby_std,no_blockedby_var,no_blockedby_range,no_fixversion_change_min,no_fixversion_change_max,no_fixversion_change_mean,no_fixversion_change_median,no_fixversion_change_std,no_fixversion_change_var,no_fixversion_change_range,no_priority_change_min,no_priority_change_max,no_priority_change_mean,no_priority_change_median,no_priority_change_std,no_priority_change_var,no_priority_change_range,no_des_change_min,no_des_change_max,no_des_change_mean,no_des_change_median,no_des_change_std,no_des_change_var,no_des_change_range,gunning_fog_freq_hard,gunning_fog_freq_easy,type_freq_Enhancement,type_freq_Task,priority_freq_Minor,type_freq_Epic,priority_freq_Optional,priority_freq_Trivial,type_freq_Component  Upgrade,type_freq_Story,type_freq_Release,type_freq_Tracker
221,11,Sprint 2 - Component Upgrades,0,14,4,4,0,0,0,0,3,3,1,1,0,0,1,1,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.5,1.4142135623730951,2.0,3.0,0.0,1.0,0.25,0.0,0.5,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.5,0.25,1.0,0.0,1.0,0.25,0.0,0.5,0.25,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
221,21,Sprint  - Critical bug fixes,-8,14,3,13,0,0,0,0,3,13,0,0,0,0,1,4,3.0,0.0,0.0,2.0,1.0,0.0,1.0,14.0,6.0,3.0,7.0,49.0,13.0,0.0,1.0,0.6666666666666666,1.0,0.5773502691896258,0.33333333333333337,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.3333333333333333,1.0,1.5275252316519468,2.3333333333333335,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.7320508075688772,3.0,3.0,0.0,1.0,0.3333333333333333,0.0,0.5773502691896258,0.33333333333333337,1.0,0.0,3.0,2.0,3.0,1.7320508075688772,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,51,Sprint  - Trivial Issues,0,1,2,2,0,0,0,0,0,0,0,0,2,2,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.7071067811865476,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.4142135623730951,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
221,61,Sprint  - Simpify dev-examples,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0.0,0.0,8.0,1.0,0.0,0.0,0.0,2.0,0.4444444444444444,0.0,0.7264831572567789,0.5277777777777778,2.0,0.0,1.0,0.8888888888888888,1.0,0.33333333333333337,0.11111111111111112,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1111111111111111,0.0,0.3333333333333333,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.111111111111111,2.0,0.33333333333333337,0.11111111111111112,1.0,0.0,1.0,0.8888888888888888,1.0,0.33333333333333337,0.11111111111111112,1.0,0.0,5.0,0.6666666666666666,0.0,1.6583123951776997,2.7499999999999996,5.0,1.0,8.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,71,CDK issues,-33,2,4,33,0,0,0,0,3,9,1,24,0,0,1,2,2.0,1.0,0.0,2.0,1.0,0.0,1.0,6.0,3.5,3.5,2.0816659994661326,4.333333333333333,5.0,0.0,3.0,1.25,1.0,1.2583057392117916,1.5833333333333333,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.816496580927726,0.6666666666666666,2.0,0.0,1.0,0.25,0.0,0.5,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,9.75,10.5,5.123475382979799,26.25,12.0,0.0,3.0,1.0,0.5,1.4142135623730951,2.0,3.0,0.0,3.0,1.25,1.0,1.2583057392117916,1.5833333333333333,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,101,4.3.0.M2 sprint 1,0,7,6,29,3,10,0,0,1,8,1,1,7,30,1,4,6.0,1.0,0.0,4.0,2.0,1.0,1.0,12.0,3.888888888888889,3.0,3.443996386628637,11.861111111111109,11.0,0.0,2.0,1.0,1.0,0.5,0.25,2.0,1.0,2.0,1.2222222222222223,1.0,0.4409585518440984,0.19444444444444442,1.0,0.0,2.0,0.7777777777777778,1.0,0.8333333333333334,0.6944444444444445,2.0,0.0,1.0,0.2222222222222222,0.0,0.44095855184409843,0.19444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,4.444444444444445,1.0,5.74697988318889,33.02777777777778,15.0,0.0,1.0,0.5555555555555556,1.0,0.5270462766947299,0.2777777777777778,1.0,0.0,2.0,0.5555555555555556,0.0,0.7264831572567789,0.5277777777777778,2.0,7.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
221,161,4.3.0.M2 iteration sprint,7,14,5,37,2,5,1,1,4,16,1,24,1,1,1,4,10.0,1.0,1.0,8.0,1.0,4.0,0.0,4.0,1.2,0.0,1.4735767952260146,2.1714285714285717,4.0,0.0,1.0,0.8,1.0,0.4140393356054126,0.17142857142857149,1.0,0.0,2.0,1.0,1.0,0.3779644730092272,0.14285714285714285,2.0,0.0,10.0,1.2666666666666666,0.0,2.5764501233470907,6.638095238095239,10.0,0.0,1.0,0.06666666666666667,0.0,0.25819888974716115,0.06666666666666668,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.2666666666666666,1.0,3.411465262624733,11.638095238095238,10.0,0.0,1.0,0.2,0.0,0.4140393356054126,0.17142857142857149,1.0,0.0,3.0,0.5333333333333333,0.0,0.9904304018720251,0.9809523809523811,3.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
221,191,Release Tasks,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,48.0,48.0,0.0,0.0,0.0,1.0,0.041666666666666664,0.0,0.20194093652345887,0.04078014184397165,1.0,0.0,1.0,0.9791666666666666,1.0,0.14433756729740646,0.020833333333333336,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2708333333333333,0.0,0.4490928602896294,0.2016843971631206,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.020833333333333332,0.0,0.14433756729740643,0.020833333333333332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0625,0.0,0.24462302739504083,0.0598404255319149,1.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,201,4.3.0.M2 - Final Sprint,4,16,7,37,3,4,2,28,3,4,2,5,3,4,1,5,8.0,2.0,0.0,9.0,1.0,2.0,0.0,10.0,2.7142857142857144,2.0,3.291681156364455,10.835164835164836,10.0,0.0,2.0,0.9285714285714286,1.0,0.4746311465493234,0.2252747252747253,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.2142857142857142,1.0,1.3688047244316384,1.8736263736263734,5.0,0.0,1.0,0.07142857142857142,0.0,0.26726124191242434,0.07142857142857141,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.5714285714285716,1.0,4.36267888263244,19.032967032967033,13.0,0.0,1.0,0.14285714285714285,0.0,0.3631365196012815,0.1318681318681319,1.0,0.0,4.0,0.42857142857142855,0.0,1.0894095588038444,1.186813186813187,4.0,8.0,6.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
221,231,Release Sprint,2,14,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0.0,0.0,48.0,48.0,0.0,4.0,0.0,1.0,0.019230769230769232,0.0,0.1386750490563073,0.019230769230769232,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.07692307692307693,0.0,0.269069117598525,0.07239819004524888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.038461538461538464,0.0,0.2773500981126146,0.07692307692307693,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.038461538461538464,0.0,0.2773500981126146,0.07692307692307693,2.0,4.0,48.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,241,4.3.0.M3 - Sprint 1,1,8,3,49,1,1,0,0,2,25,1,24,1,1,1,2,0.0,2.0,6.0,9.0,1.0,0.0,0.0,5.0,1.1818181818181819,0.0,1.7215215257545762,2.963636363636364,5.0,0.0,2.0,0.6363636363636364,1.0,0.674199862463242,0.4545454545454545,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.6733200530681511,2.8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.7272727272727273,0.0,4.149479704514992,17.21818181818182,13.0,0.0,1.0,0.18181818181818182,0.0,0.40451991747794525,0.16363636363636364,1.0,0.0,1.0,0.09090909090909091,0.0,0.3015113445777636,0.09090909090909088,1.0,1.0,10.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
221,301,4.3.0.M3 - Quick Issue Sprint,1,7,14,30,1,1,0,0,7,16,0,0,8,15,1,4,13.0,1.0,0.0,9.0,3.0,1.0,0.0,5.0,1.75,1.0,1.570562531918633,2.466666666666667,5.0,0.0,3.0,0.875,1.0,0.7187952884282609,0.5166666666666667,3.0,1.0,2.0,1.0625,1.0,0.25,0.0625,1.0,0.0,1.0,0.1875,0.0,0.4031128874149275,0.1625,1.0,0.0,1.0,0.0625,0.0,0.25,0.0625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.3125,2.0,2.548692475237712,6.495833333333334,11.0,0.0,1.0,0.375,0.0,0.5,0.25,1.0,0.0,4.0,0.875,0.0,1.2583057392117916,1.5833333333333333,4.0,13.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
221,311,4.3.0.M3 - IE & Editor Sprint,-1,4,7,16,8,8,1,3,14,21,0,0,0,0,1,5,9.0,1.0,0.0,13.0,0.0,1.0,0.0,9.0,2.3333333333333335,1.0,2.8702082220799308,8.238095238095237,9.0,0.0,2.0,0.6666666666666666,1.0,0.6172133998483675,0.3809523809523809,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.5333333333333333,0.0,0.990430401872025,0.980952380952381,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.6,1.0,4.7629522657396315,22.685714285714287,19.0,0.0,3.0,0.26666666666666666,0.0,0.7988086367179803,0.6380952380952383,3.0,0.0,4.0,0.8666666666666667,0.0,1.3557637102737476,1.8380952380952382,4.0,7.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
221,321,4.3.0.M3 - EDT and AJAX,30,7,7,76,2,2,0,0,1,1,1,24,7,50,1,8,13.0,1.0,0.0,11.0,1.0,1.0,0.0,15.0,5.533333333333333,4.0,5.0123656614227095,25.123809523809516,15.0,0.0,3.0,1.1333333333333333,1.0,0.7432233529572065,0.5523809523809524,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.4666666666666666,1.0,1.8073922282301278,3.266666666666666,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,6.4,3.0,7.219022490218861,52.11428571428572,24.0,0.0,2.0,0.26666666666666666,0.0,0.5936168397046637,0.3523809523809524,2.0,0.0,5.0,1.1333333333333333,0.0,1.5976172734359606,2.5523809523809526,5.0,9.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,361,4.3.0.CR1 - Regression Fixes,3,2,7,7,0,0,0,0,0,0,3,3,4,4,1,3,7.0,1.0,0.0,6.0,1.0,0.0,0.0,5.0,1.6,0.0,2.1186998109427604,4.488888888888889,5.0,0.0,1.0,0.9,1.0,0.31622776601683794,0.10000000000000002,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.4830458915396479,0.23333333333333328,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.3,1.0,0.8232726023485646,0.6777777777777777,3.0,0.0,1.0,0.2,0.0,0.42163702135578396,0.17777777777777784,1.0,0.0,1.0,0.1,0.0,0.31622776601683794,0.10000000000000002,1.0,5.0,5.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
221,381,4.3.0.CR1 - Bug fixes,7,17,6,8,0,0,0,0,6,8,0,0,0,0,1,2,9.0,0.0,0.0,12.0,0.0,0.0,0.0,6.0,0.9230769230769231,0.0,1.800996874952798,3.243589743589744,6.0,0.0,3.0,1.2307692307692308,1.0,0.7250110520819841,0.5256410256410255,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.23076923076923078,0.0,0.8320502943378437,0.6923076923076924,3.0,0.0,1.0,0.07692307692307693,0.0,0.2773500981126146,0.07692307692307694,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,4.183300132670378,17.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.5384615384615384,0.0,1.1266014242982163,1.2692307692307694,4.0,8.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
221,411,4.3.0.CR1 Doc Corrections,0,2,7,7,0,0,1,1,4,4,0,0,2,2,1,2,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.42857142857142855,0.0,0.5345224838248487,0.28571428571428564,1.0,0.0,1.0,0.8571428571428571,1.0,0.3779644730092272,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.0,0.37796447300922725,0.14285714285714288,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.5714285714285714,0.0,2.63673679998231,6.9523809523809526,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
221,421,4.3.0.CR1 Doc Features,0,14,8,8,1,1,0,0,0,0,0,0,9,9,1,2,1.0,0.0,0.0,9.0,0.0,0.0,0.0,4.0,0.5555555555555556,0.0,1.3333333333333335,1.7777777777777781,4.0,0.0,1.0,0.1111111111111111,0.0,0.3333333333333333,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.5555555555555556,1.0,1.130388330520878,1.2777777777777777,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1111111111111111,0.0,0.3333333333333333,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2222222222222222,0.0,0.44095855184409843,0.19444444444444445,1.0,0.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,431,4.3.0.CR1 - Sprint,1,14,8,8,0,0,1,1,7,7,0,0,0,0,1,2,6.0,1.0,0.0,2.0,0.0,4.0,0.0,8.0,3.7777777777777777,4.0,3.345809983314122,11.194444444444446,8.0,0.0,1.0,0.7777777777777778,1.0,0.44095855184409843,0.19444444444444445,1.0,1.0,2.0,1.1111111111111112,1.0,0.33333333333333337,0.11111111111111112,1.0,0.0,6.0,1.3333333333333333,0.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.5555555555555556,1.0,2.0682789409984763,4.277777777777779,7.0,0.0,2.0,0.4444444444444444,0.0,0.7264831572567789,0.5277777777777778,2.0,0.0,5.0,0.8888888888888888,0.0,1.8333333333333333,3.3611111111111107,5.0,4.0,5.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
221,441,4.3.0.CR2 Blog Sprint,-2,14,10,10,0,0,5,5,1,1,3,3,1,1,1,3,1.0,5.0,0.0,10.0,0.0,0.0,0.0,5.0,1.1818181818181819,1.0,1.5374122295716146,2.3636363636363633,5.0,0.0,1.0,0.18181818181818182,0.0,0.4045199174779452,0.16363636363636358,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.1818181818181819,0.0,1.4709304414677,2.163636363636363,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,2.1908902300206643,4.8,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.36363636363636365,0.0,0.6741998624632419,0.4545454545454543,2.0,2.0,9.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,461,4.3.0.Final Sprint,-12,5,9,9,3,3,0,0,12,12,0,0,0,0,1,4,7.0,2.0,0.0,10.0,0.0,0.0,0.0,3.0,0.8333333333333334,0.0,1.2673044646258473,1.6060606060606055,3.0,0.0,1.0,0.6666666666666666,1.0,0.4923659639173309,0.2424242424242424,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.5833333333333334,0.0,0.9003366373785199,0.8106060606060604,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.6666666666666665,1.0,3.6762958960278915,13.515151515151517,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.7784989441615229,0.606060606060606,2.0,7.0,5.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,471,4.3.0.Final Sprint,-1,4,3,3,9,9,0,0,12,12,0,0,0,0,1,4,7.0,2.0,0.0,10.0,0.0,0.0,0.0,3.0,0.8333333333333334,0.0,1.2673044646258473,1.6060606060606055,3.0,0.0,1.0,0.6666666666666666,1.0,0.4923659639173309,0.2424242424242424,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.5833333333333334,0.0,0.9003366373785199,0.8106060606060604,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.6666666666666665,1.0,3.6762958960278915,13.515151515151517,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.7784989441615229,0.606060606060606,2.0,7.0,5.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,491,4.3.1 Sprint - Critical + tabs,-1,16,4,4,1,1,0,0,1,1,0,0,4,4,1,3,3.0,0.0,0.0,4.0,1.0,0.0,2.0,12.0,6.0,4.0,4.301162633521313,18.5,10.0,1.0,4.0,1.8,1.0,1.3038404810405297,1.7000000000000002,3.0,1.0,2.0,1.2,1.0,0.44721359549995804,0.20000000000000007,1.0,0.0,2.0,1.2,1.0,0.8366600265340756,0.7000000000000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.224744871391589,1.5,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
221,511,4.3.1 Sprint - Fixes,-1,15,6,6,0,0,1,1,0,0,0,0,5,5,1,4,3.0,0.0,0.0,2.0,0.0,0.0,2.0,10.0,3.3333333333333335,2.0,3.265986323710904,10.666666666666666,8.0,0.0,2.0,1.0,1.0,0.8944271909999159,0.8,2.0,1.0,2.0,1.3333333333333333,1.0,0.5163977794943223,0.2666666666666667,1.0,0.0,1.0,0.3333333333333333,0.0,0.5163977794943223,0.2666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.3333333333333335,2.0,1.632993161855452,2.666666666666667,4.0,0.0,1.0,0.16666666666666666,0.0,0.408248290463863,0.16666666666666669,1.0,0.0,1.0,0.3333333333333333,0.0,0.5163977794943223,0.2666666666666667,1.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
221,521,4.3.1 Sprint - Release,0,6,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0.0,0.0,48.0,48.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.02040816326530612,0.0,0.14285714285714285,0.02040816326530612,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.04081632653061224,0.0,0.2857142857142857,0.08163265306122448,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.12244897959183673,0.0,0.8571428571428572,0.7346938775510204,6.0,4.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,601,RF5 Alpha1 Sprint 4,-3,14,3,3,0,0,0,0,0,0,0,0,3,3,1,3,0.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0,3.6666666666666665,4.0,1.5275252316519465,2.333333333333333,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.5773502691896258,0.33333333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.333333333333333,5.0,2.0816659994661326,4.333333333333333,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.5773502691896258,0.33333333333333337,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
221,611,RF 4.3.2 Sprint 2,0,25,3,3,6,6,1,1,8,8,0,0,0,0,1,4,4.0,2.0,0.0,8.0,0.0,0.0,1.0,11.0,3.888888888888889,4.0,3.100179206289712,9.611111111111109,10.0,0.0,1.0,0.8888888888888888,1.0,0.33333333333333337,0.11111111111111112,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.8888888888888888,0.0,1.3642254619787417,1.8611111111111112,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,3.2222222222222223,3.0,2.279132388529557,5.194444444444445,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.8888888888888888,1.0,0.927960727138337,0.8611111111111112,3.0,3.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
221,621,4.3.2 Sprint 1,-1,4,11,11,0,0,0,0,1,1,1,1,9,9,1,3,6.0,1.0,0.0,7.0,2.0,0.0,0.0,7.0,2.727272727272727,2.0,2.101947149236112,4.418181818181818,7.0,0.0,3.0,1.1818181818181819,1.0,1.0787197799411874,1.1636363636363638,3.0,1.0,2.0,1.8181818181818181,2.0,0.40451991747794525,0.16363636363636364,1.0,0.0,4.0,0.9090909090909091,0.0,1.5782614139961386,2.4909090909090907,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.6363636363636365,1.0,1.689540012709215,2.8545454545454545,5.0,0.0,1.0,0.18181818181818182,0.0,0.4045199174779452,0.16363636363636358,1.0,0.0,3.0,0.5454545454545454,0.0,1.0357254813546264,1.0727272727272728,3.0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
221,631,4.3.2 Sprint 2,0,3,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
